date,quote,rate_per_usd,source,retrieved_at
2021-12-16,KRW,1183.29,ecb,2026-09-15
2021-12-17,JPY,113.22,ecb,2026-09-15
2021-12-17,KRW,1185.14,ecb,2026-09-15
2021-12-20,JPY,113.53,ecb,2026-09-15
2021-12-20,KRW,1191.70,ecb,2026-09-15
2021-12-21,JPY,113.71,ecb,2026-09-15
2021-12-21,KRW,1191.14,ecb,2026-09-15
2021-12-22,JPY,114.22,ecb,2026-09-15
2021-12-22,KRW,1191.27,ecb,2026-09-15
2021-12-23,JPY,114.40,ecb,2026-09-15
2021-12-23,KRW,1187.70,ecb,2026-09-15
2021-12-24,JPY,114.39,ecb,2026-09-15
2021-12-24,KRW,1186.87,ecb,2026-09-15
2021-12-27,JPY,114.74,ecb,2026-09-15
2021-12-27,KRW,1187.77,ecb,2026-09-15
2021-12-28,JPY,114.87,ecb,2026-09-15
2021-12-28,KRW,1187.13,ecb,2026-09-15
2021-12-29,JPY,114.99,ecb,2026-09-15
2021-12-29,KRW,1186.46,ecb,2026-09-15
2021-12-30,JPY,115.09,ecb,2026-09-15
2021-12-30,KRW,1188.95,ecb,2026-09-15
2021-12-31,JPY,115.12,ecb,2026-09-15
2021-12-31,KRW,1188.75,ecb,2026-09-15
2022-01-03,JPY,114.98,ecb,2026-09-15
2022-01-03,KRW,1192.78,ecb,2026-09-15
2022-01-04,JPY,116.30,ecb,2026-09-15
2022-01-04,KRW,1199.49,ecb,2026-09-15
2022-01-05,JPY,115.76,ecb,2026-09-15
2022-01-05,KRW,1196.76,ecb,2026-09-15
2022-01-06,JPY,115.82,ecb,2026-09-15
2022-01-06,KRW,1203.76,ecb,2026-09-15
2022-01-07,JPY,115.86,ecb,2026-09-15
2022-01-07,KRW,1203.72,ecb,2026-09-15
2022-01-10,JPY,115.26,ecb,2026-09-15
2022-01-10,KRW,1197.81,ecb,2026-09-15
2022-01-11,JPY,115.52,ecb,2026-09-15
2022-01-11,KRW,1193.41,ecb,2026-09-15
2022-01-12,JPY,115.38,ecb,2026-09-15
2022-01-12,KRW,1190.21,ecb,2026-09-15
2022-01-13,JPY,114.26,ecb,2026-09-15
2022-01-13,KRW,1185.76,ecb,2026-09-15
2022-01-14,JPY,113.72,ecb,2026-09-15
2022-01-14,KRW,1189.19,ecb,2026-09-15
2022-01-17,JPY,114.57,ecb,2026-09-15
2022-01-17,KRW,1192.57,ecb,2026-09-15
2022-01-18,JPY,114.71,ecb,2026-09-15
2022-01-18,KRW,1192.34,ecb,2026-09-15
2022-01-19,JPY,114.46,ecb,2026-09-15
2022-01-19,KRW,1187.40,ecb,2026-09-15
2022-01-20,JPY,114.24,ecb,2026-09-15
2022-01-20,KRW,1189.95,ecb,2026-09-15
2022-01-21,JPY,113.80,ecb,2026-09-15
2022-01-21,KRW,1191.30,ecb,2026-09-15
2022-01-24,JPY,113.78,ecb,2026-09-15
2022-01-24,KRW,1196.40,ecb,2026-09-15
2022-01-25,JPY,114.03,ecb,2026-09-15
2022-01-25,KRW,1198.71,ecb,2026-09-15
2022-01-26,JPY,114.27,ecb,2026-09-15
2022-01-26,KRW,1197.15,ecb,2026-09-15
2022-01-27,JPY,115.36,ecb,2026-09-15
2022-01-27,KRW,1204.75,ecb,2026-09-15
2022-01-28,JPY,115.53,ecb,2026-09-15
2022-01-28,KRW,1211.59,ecb,2026-09-15
2022-01-31,JPY,115.44,ecb,2026-09-15
2022-01-31,KRW,1209.29,ecb,2026-09-15
2022-02-01,JPY,114.67,ecb,2026-09-15
2022-02-01,KRW,1202.14,ecb,2026-09-15
2022-02-02,JPY,114.25,ecb,2026-09-15
2022-02-02,KRW,1200.42,ecb,2026-09-15
2022-02-03,JPY,114.86,ecb,2026-09-15
2022-02-03,KRW,1203.63,ecb,2026-09-15
2022-02-04,JPY,114.90,ecb,2026-09-15
2022-02-04,KRW,1198.57,ecb,2026-09-15
2022-02-07,JPY,114.96,ecb,2026-09-15
2022-02-07,KRW,1198.36,ecb,2026-09-15
2022-02-08,JPY,115.43,ecb,2026-09-15
2022-02-08,KRW,1199.05,ecb,2026-09-15
2022-02-09,JPY,115.47,ecb,2026-09-15
2022-02-09,KRW,1194.33,ecb,2026-09-15
2022-02-10,JPY,115.76,ecb,2026-09-15
2022-02-10,KRW,1195.49,ecb,2026-09-15
2022-02-11,JPY,115.83,ecb,2026-09-15
2022-02-11,KRW,1194.43,ecb,2026-09-15
2022-02-14,JPY,115.41,ecb,2026-09-15
2022-02-14,KRW,1196.98,ecb,2026-09-15
2022-02-15,JPY,115.63,ecb,2026-09-15
2022-02-15,KRW,1196.56,ecb,2026-09-15
2022-02-16,JPY,115.69,ecb,2026-09-15
2022-02-16,KRW,1197.07,ecb,2026-09-15
2022-02-17,JPY,115.07,ecb,2026-09-15
2022-02-17,KRW,1196.75,ecb,2026-09-15
2022-02-18,JPY,115.02,ecb,2026-09-15
2022-02-18,KRW,1194.69,ecb,2026-09-15
2022-02-21,JPY,114.84,ecb,2026-09-15
2022-02-21,KRW,1193.35,ecb,2026-09-15
2022-02-22,JPY,115.09,ecb,2026-09-15
2022-02-22,KRW,1193.21,ecb,2026-09-15
2022-02-23,JPY,115.11,ecb,2026-09-15
2022-02-23,KRW,1190.26,ecb,2026-09-15
2022-02-24,JPY,114.92,ecb,2026-09-15
2022-02-24,KRW,1207.29,ecb,2026-09-15
2022-02-25,JPY,115.58,ecb,2026-09-15
2022-02-25,KRW,1200.46,ecb,2026-09-15
2022-02-28,JPY,115.47,ecb,2026-09-15
2022-02-28,KRW,1203.34,ecb,2026-09-15
2022-03-01,JPY,114.81,ecb,2026-09-15
2022-03-01,KRW,1202.83,ecb,2026-09-15
2022-03-02,JPY,115.33,ecb,2026-09-15
2022-03-02,KRW,1205.65,ecb,2026-09-15
2022-03-03,JPY,115.73,ecb,2026-09-15
2022-03-03,KRW,1204.59,ecb,2026-09-15
2022-03-04,JPY,115.45,ecb,2026-09-15
2022-03-04,KRW,1218.99,ecb,2026-09-15
2022-03-07,JPY,115.24,ecb,2026-09-15
2022-03-07,KRW,1228.50,ecb,2026-09-15
2022-03-08,JPY,115.71,ecb,2026-09-15
2022-03-08,KRW,1234.59,ecb,2026-09-15
2022-03-09,JPY,115.81,ecb,2026-09-15
2022-03-09,KRW,1234.49,ecb,2026-09-15
2022-03-10,JPY,115.97,ecb,2026-09-15
2022-03-10,KRW,1227.43,ecb,2026-09-15
2022-03-11,JPY,116.89,ecb,2026-09-15
2022-03-11,KRW,1232.07,ecb,2026-09-15
2022-03-14,JPY,117.97,ecb,2026-09-15
2022-03-14,KRW,1238.84,ecb,2026-09-15
2022-03-15,JPY,117.98,ecb,2026-09-15
2022-03-15,KRW,1242.88,ecb,2026-09-15
2022-03-16,JPY,118.29,ecb,2026-09-15
2022-03-16,KRW,1231.37,ecb,2026-09-15
2022-03-17,JPY,118.79,ecb,2026-09-15
2022-03-17,KRW,1212.58,ecb,2026-09-15
2022-03-18,JPY,119.37,ecb,2026-09-15
2022-03-18,KRW,1214.85,ecb,2026-09-15
2022-03-21,JPY,119.20,ecb,2026-09-15
2022-03-21,KRW,1216.36,ecb,2026-09-15
2022-03-22,JPY,120.61,ecb,2026-09-15
2022-03-22,KRW,1218.99,ecb,2026-09-15
2022-03-23,JPY,120.76,ecb,2026-09-15
2022-03-23,KRW,1217.81,ecb,2026-09-15
2022-03-24,JPY,121.80,ecb,2026-09-15
2022-03-24,KRW,1222.93,ecb,2026-09-15
2022-03-25,JPY,121.86,ecb,2026-09-15
2022-03-25,KRW,1220.98,ecb,2026-09-15
2022-03-28,JPY,123.96,ecb,2026-09-15
2022-03-28,KRW,1224.23,ecb,2026-09-15
2022-03-29,JPY,123.28,ecb,2026-09-15
2022-03-29,KRW,1213.91,ecb,2026-09-15
2022-03-30,JPY,121.76,ecb,2026-09-15
2022-03-30,KRW,1210.65,ecb,2026-09-15
2022-03-31,JPY,121.76,ecb,2026-09-15
2022-03-31,KRW,1213.74,ecb,2026-09-15
2022-04-01,JPY,122.47,ecb,2026-09-15
2022-04-01,KRW,1217.53,ecb,2026-09-15
2022-04-04,JPY,122.74,ecb,2026-09-15
2022-04-04,KRW,1216.18,ecb,2026-09-15
2022-04-05,JPY,122.86,ecb,2026-09-15
2022-04-05,KRW,1213.25,ecb,2026-09-15
2022-04-06,JPY,123.87,ecb,2026-09-15
2022-04-06,KRW,1218.02,ecb,2026-09-15
2022-04-07,JPY,123.96,ecb,2026-09-15
2022-04-07,KRW,1219.24,ecb,2026-09-15
2022-04-08,JPY,124.18,ecb,2026-09-15
2022-04-08,KRW,1227.44,ecb,2026-09-15
2022-04-11,JPY,125.70,ecb,2026-09-15
2022-04-11,KRW,1234.16,ecb,2026-09-15
2022-04-12,JPY,125.49,ecb,2026-09-15
2022-04-12,KRW,1229.62,ecb,2026-09-15
2022-04-13,JPY,125.86,ecb,2026-09-15
2022-04-13,KRW,1227.11,ecb,2026-09-15
2022-04-14,JPY,125.32,ecb,2026-09-15
2022-04-14,KRW,1226.98,ecb,2026-09-15
2022-04-19,JPY,128.11,ecb,2026-09-15
2022-04-19,KRW,1239.90,ecb,2026-09-15
2022-04-20,JPY,127.91,ecb,2026-09-15
2022-04-20,KRW,1235.36,ecb,2026-09-15
2022-04-21,JPY,128.24,ecb,2026-09-15
2022-04-21,KRW,1238.48,ecb,2026-09-15
2022-04-22,JPY,128.34,ecb,2026-09-15
2022-04-22,KRW,1242.53,ecb,2026-09-15
2022-04-25,JPY,128.17,ecb,2026-09-15
2022-04-25,KRW,1251.15,ecb,2026-09-15
2022-04-26,JPY,127.55,ecb,2026-09-15
2022-04-26,KRW,1255.41,ecb,2026-09-15
2022-04-27,JPY,128.10,ecb,2026-09-15
2022-04-27,KRW,1268.05,ecb,2026-09-15
2022-04-28,JPY,130.79,ecb,2026-09-15
2022-04-28,KRW,1275.94,ecb,2026-09-15
2022-04-29,JPY,129.99,ecb,2026-09-15
2022-04-29,KRW,1258.74,ecb,2026-09-15
2022-05-02,JPY,129.83,ecb,2026-09-15
2022-05-02,KRW,1267.30,ecb,2026-09-15
2022-05-03,JPY,129.84,ecb,2026-09-15
2022-05-03,KRW,1265.29,ecb,2026-09-15
2022-05-04,JPY,129.94,ecb,2026-09-15
2022-05-04,KRW,1264.31,ecb,2026-09-15
2022-05-05,JPY,129.81,ecb,2026-09-15
2022-05-05,KRW,1259.36,ecb,2026-09-15
2022-05-06,JPY,130.46,ecb,2026-09-15
2022-05-06,KRW,1271.43,ecb,2026-09-15
2022-05-09,JPY,130.79,ecb,2026-09-15
2022-05-09,KRW,1274.25,ecb,2026-09-15
2022-05-10,JPY,130.17,ecb,2026-09-15
2022-05-10,KRW,1275.88,ecb,2026-09-15
2022-05-11,JPY,129.89,ecb,2026-09-15
2022-05-11,KRW,1273.56,ecb,2026-09-15
2022-05-12,JPY,128.60,ecb,2026-09-15
2022-05-12,KRW,1289.37,ecb,2026-09-15
2022-05-13,JPY,128.95,ecb,2026-09-15
2022-05-13,KRW,1281.49,ecb,2026-09-15
2022-05-16,JPY,129.54,ecb,2026-09-15
2022-05-16,KRW,1283.73,ecb,2026-09-15
2022-05-17,JPY,129.32,ecb,2026-09-15
2022-05-17,KRW,1265.21,ecb,2026-09-15
2022-05-18,JPY,129.01,ecb,2026-09-15
2022-05-18,KRW,1266.52,ecb,2026-09-15
2022-05-19,JPY,127.75,ecb,2026-09-15
2022-05-19,KRW,1276.21,ecb,2026-09-15
2022-05-20,JPY,127.96,ecb,2026-09-15
2022-05-20,KRW,1267.45,ecb,2026-09-15
2022-05-23,JPY,127.64,ecb,2026-09-15
2022-05-23,KRW,1261.08,ecb,2026-09-15
2022-05-24,JPY,127.32,ecb,2026-09-15
2022-05-24,KRW,1262.73,ecb,2026-09-15
2022-05-25,JPY,127.01,ecb,2026-09-15
2022-05-25,KRW,1271.22,ecb,2026-09-15
2022-05-26,JPY,127.09,ecb,2026-09-15
2022-05-26,KRW,1264.55,ecb,2026-09-15
2022-05-27,JPY,126.89,ecb,2026-09-15
2022-05-27,KRW,1253.15,ecb,2026-09-15
2022-05-30,JPY,127.51,ecb,2026-09-15
2022-05-30,KRW,1237.14,ecb,2026-09-15
2022-05-31,JPY,128.22,ecb,2026-09-15
2022-05-31,KRW,1240.85,ecb,2026-09-15
2022-06-01,JPY,129.46,ecb,2026-09-15
2022-06-01,KRW,1242.94,ecb,2026-09-15
2022-06-02,JPY,129.74,ecb,2026-09-15
2022-06-02,KRW,1247.72,ecb,2026-09-15
2022-06-03,JPY,130.09,ecb,2026-09-15
2022-06-03,KRW,1246.41,ecb,2026-09-15
2022-06-06,JPY,130.67,ecb,2026-09-15
2022-06-06,KRW,1250.35,ecb,2026-09-15
2022-06-07,JPY,132.86,ecb,2026-09-15
2022-06-07,KRW,1257.50,ecb,2026-09-15
2022-06-08,JPY,134.02,ecb,2026-09-15
2022-06-08,KRW,1256.49,ecb,2026-09-15
2022-06-09,JPY,133.98,ecb,2026-09-15
2022-06-09,KRW,1255.69,ecb,2026-09-15
2022-06-10,JPY,133.95,ecb,2026-09-15
2022-06-10,KRW,1270.80,ecb,2026-09-15
2022-06-13,JPY,134.40,ecb,2026-09-15
2022-06-13,KRW,1291.18,ecb,2026-09-15
2022-06-14,JPY,134.54,ecb,2026-09-15
2022-06-14,KRW,1288.48,ecb,2026-09-15
2022-06-15,JPY,134.69,ecb,2026-09-15
2022-06-15,KRW,1291.21,ecb,2026-09-15
2022-06-16,JPY,132.92,ecb,2026-09-15
2022-06-16,KRW,1295.08,ecb,2026-09-15
2022-06-17,JPY,134.67,ecb,2026-09-15
2022-06-17,KRW,1293.41,ecb,2026-09-15
2022-06-20,JPY,134.96,ecb,2026-09-15
2022-06-20,KRW,1290.81,ecb,2026-09-15
2022-06-21,JPY,136.26,ecb,2026-09-15
2022-06-21,KRW,1293.92,ecb,2026-09-15
2022-06-22,JPY,136.02,ecb,2026-09-15
2022-06-22,KRW,1301.48,ecb,2026-09-15
2022-06-23,JPY,135.43,ecb,2026-09-15
2022-06-23,KRW,1302.97,ecb,2026-09-15
2022-06-24,JPY,135.11,ecb,2026-09-15
2022-06-24,KRW,1296.17,ecb,2026-09-15
2022-06-27,JPY,135.50,ecb,2026-09-15
2022-06-27,KRW,1284.22,ecb,2026-09-15
2022-06-28,JPY,136.04,ecb,2026-09-15
2022-06-28,KRW,1289.41,ecb,2026-09-15
2022-06-29,JPY,136.47,ecb,2026-09-15
2022-06-29,KRW,1296.97,ecb,2026-09-15
2022-06-30,JPY,136.27,ecb,2026-09-15
2022-06-30,KRW,1301.24,ecb,2026-09-15
2022-07-01,JPY,135.30,ecb,2026-09-15
2022-07-01,KRW,1297.44,ecb,2026-09-15
2022-07-04,JPY,135.35,ecb,2026-09-15
2022-07-04,KRW,1294.50,ecb,2026-09-15
2022-07-05,JPY,135.83,ecb,2026-09-15
2022-07-05,KRW,1310.95,ecb,2026-09-15
2022-07-06,JPY,135.31,ecb,2026-09-15
2022-07-06,KRW,1308.53,ecb,2026-09-15
2022-07-07,JPY,135.67,ecb,2026-09-15
2022-07-07,KRW,1301.24,ecb,2026-09-15
2022-07-08,JPY,135.84,ecb,2026-09-15
2022-07-08,KRW,1300.41,ecb,2026-09-15
2022-07-11,JPY,137.42,ecb,2026-09-15
2022-07-11,KRW,1307.55,ecb,2026-09-15
2022-07-12,JPY,136.74,ecb,2026-09-15
2022-07-12,KRW,1309.60,ecb,2026-09-15
2022-07-13,JPY,137.10,ecb,2026-09-15
2022-07-13,KRW,1302.67,ecb,2026-09-15
2022-07-14,JPY,138.97,ecb,2026-09-15
2022-07-14,KRW,1321.63,ecb,2026-09-15
2022-07-15,JPY,138.67,ecb,2026-09-15
2022-07-15,KRW,1325.97,ecb,2026-09-15
2022-07-18,JPY,138.35,ecb,2026-09-15
2022-07-18,KRW,1316.09,ecb,2026-09-15
2022-07-19,JPY,137.64,ecb,2026-09-15
2022-07-19,KRW,1308.28,ecb,2026-09-15
2022-07-20,JPY,138.17,ecb,2026-09-15
2022-07-20,KRW,1311.51,ecb,2026-09-15
2022-07-21,JPY,138.70,ecb,2026-09-15
2022-07-21,KRW,1311.37,ecb,2026-09-15
2022-07-22,JPY,136.91,ecb,2026-09-15
2022-07-22,KRW,1310.76,ecb,2026-09-15
2022-07-25,JPY,136.62,ecb,2026-09-15
2022-07-25,KRW,1310.33,ecb,2026-09-15
2022-07-26,JPY,136.66,ecb,2026-09-15
2022-07-26,KRW,1310.40,ecb,2026-09-15
2022-07-27,JPY,136.81,ecb,2026-09-15
2022-07-27,KRW,1314.02,ecb,2026-09-15
2022-07-28,JPY,135.61,ecb,2026-09-15
2022-07-28,KRW,1304.53,ecb,2026-09-15
2022-07-29,JPY,133.77,ecb,2026-09-15
2022-07-29,KRW,1303.59,ecb,2026-09-15
2022-08-01,JPY,132.30,ecb,2026-09-15
2022-08-01,KRW,1302.94,ecb,2026-09-15
2022-08-02,JPY,130.97,ecb,2026-09-15
2022-08-02,KRW,1309.82,ecb,2026-09-15
2022-08-03,JPY,133.59,ecb,2026-09-15
2022-08-03,KRW,1310.60,ecb,2026-09-15
2022-08-04,JPY,133.40,ecb,2026-09-15
2022-08-04,KRW,1309.99,ecb,2026-09-15
2022-08-05,JPY,133.12,ecb,2026-09-15
2022-08-05,KRW,1294.37,ecb,2026-09-15
2022-08-08,JPY,134.93,ecb,2026-09-15
2022-08-08,KRW,1303.98,ecb,2026-09-15
2022-08-09,JPY,135.10,ecb,2026-09-15
2022-08-09,KRW,1306.18,ecb,2026-09-15
2022-08-10,JPY,134.76,ecb,2026-09-15
2022-08-10,KRW,1311.12,ecb,2026-09-15
2022-08-11,JPY,132.10,ecb,2026-09-15
2022-08-11,KRW,1300.66,ecb,2026-09-15
2022-08-12,JPY,133.66,ecb,2026-09-15
2022-08-12,KRW,1305.39,ecb,2026-09-15
2022-08-15,JPY,133.02,ecb,2026-09-15
2022-08-15,KRW,1310.79,ecb,2026-09-15
2022-08-16,JPY,134.35,ecb,2026-09-15
2022-08-16,KRW,1312.47,ecb,2026-09-15
2022-08-17,JPY,135.14,ecb,2026-09-15
2022-08-17,KRW,1315.45,ecb,2026-09-15
2022-08-18,JPY,134.77,ecb,2026-09-15
2022-08-18,KRW,1321.29,ecb,2026-09-15
2022-08-19,JPY,136.93,ecb,2026-09-15
2022-08-19,KRW,1336.17,ecb,2026-09-15
2022-08-22,JPY,137.07,ecb,2026-09-15
2022-08-22,KRW,1344.08,ecb,2026-09-15
2022-08-23,JPY,137.34,ecb,2026-09-15
2022-08-23,KRW,1341.90,ecb,2026-09-15
2022-08-24,JPY,136.64,ecb,2026-09-15
2022-08-24,KRW,1341.70,ecb,2026-09-15
2022-08-25,JPY,136.48,ecb,2026-09-15
2022-08-25,KRW,1335.99,ecb,2026-09-15
2022-08-26,JPY,136.92,ecb,2026-09-15
2022-08-26,KRW,1332.53,ecb,2026-09-15
2022-08-29,JPY,138.68,ecb,2026-09-15
2022-08-29,KRW,1349.36,ecb,2026-09-15
2022-08-30,JPY,138.24,ecb,2026-09-15
2022-08-30,KRW,1346.34,ecb,2026-09-15
2022-08-31,JPY,138.72,ecb,2026-09-15
2022-08-31,KRW,1342.79,ecb,2026-09-15
2022-09-01,JPY,139.28,ecb,2026-09-15
2022-09-01,KRW,1353.15,ecb,2026-09-15
2022-09-02,JPY,140.46,ecb,2026-09-15
2022-09-02,KRW,1361.79,ecb,2026-09-15
2022-09-05,JPY,140.59,ecb,2026-09-15
2022-09-05,KRW,1370.95,ecb,2026-09-15
2022-09-06,JPY,141.93,ecb,2026-09-15
2022-09-06,KRW,1376.56,ecb,2026-09-15
2022-09-07,JPY,144.87,ecb,2026-09-15
2022-09-07,KRW,1390.43,ecb,2026-09-15
2022-09-08,JPY,143.52,ecb,2026-09-15
2022-09-08,KRW,1380.46,ecb,2026-09-15
2022-09-09,JPY,142.60,ecb,2026-09-15
2022-09-09,KRW,1377.89,ecb,2026-09-15
2022-09-12,JPY,142.28,ecb,2026-09-15
2022-09-12,KRW,1376.25,ecb,2026-09-15
2022-09-13,JPY,142.01,ecb,2026-09-15
2022-09-13,KRW,1373.27,ecb,2026-09-15
2022-09-14,JPY,143.22,ecb,2026-09-15
2022-09-14,KRW,1393.36,ecb,2026-09-15
2022-09-15,JPY,143.54,ecb,2026-09-15
2022-09-15,KRW,1398.30,ecb,2026-09-15
2022-09-16,JPY,143.19,ecb,2026-09-15
2022-09-16,KRW,1389.97,ecb,2026-09-15
2022-09-19,JPY,143.56,ecb,2026-09-15
2022-09-19,KRW,1393.21,ecb,2026-09-15
2022-09-20,JPY,143.54,ecb,2026-09-15
2022-09-20,KRW,1392.66,ecb,2026-09-15
2022-09-21,JPY,144.01,ecb,2026-09-15
2022-09-21,KRW,1394.49,ecb,2026-09-15
2022-09-22,JPY,140.81,ecb,2026-09-15
2022-09-22,KRW,1401.04,ecb,2026-09-15
2022-09-23,JPY,142.95,ecb,2026-09-15
2022-09-23,KRW,1416.82,ecb,2026-09-15
2022-09-26,JPY,144.17,ecb,2026-09-15
2022-09-26,KRW,1430.02,ecb,2026-09-15
2022-09-27,JPY,144.42,ecb,2026-09-15
2022-09-27,KRW,1420.63,ecb,2026-09-15
2022-09-28,JPY,144.68,ecb,2026-09-15
2022-09-28,KRW,1441.55,ecb,2026-09-15
2022-09-29,JPY,144.71,ecb,2026-09-15
2022-09-29,KRW,1430.39,ecb,2026-09-15
2022-09-30,JPY,144.66,ecb,2026-09-15
2022-09-30,KRW,1436.90,ecb,2026-09-15
2022-10-03,JPY,144.91,ecb,2026-09-15
2022-10-03,KRW,1442.29,ecb,2026-09-15
2022-10-04,JPY,144.88,ecb,2026-09-15
2022-10-04,KRW,1427.76,ecb,2026-09-15
2022-10-05,JPY,144.41,ecb,2026-09-15
2022-10-05,KRW,1418.77,ecb,2026-09-15
2022-10-06,JPY,144.71,ecb,2026-09-15
2022-10-06,KRW,1408.10,ecb,2026-09-15
2022-10-07,JPY,144.86,ecb,2026-09-15
2022-10-07,KRW,1410.04,ecb,2026-09-15
2022-10-10,JPY,145.57,ecb,2026-09-15
2022-10-10,KRW,1427.51,ecb,2026-09-15
2022-10-11,JPY,145.57,ecb,2026-09-15
2022-10-11,KRW,1432.52,ecb,2026-09-15
2022-10-12,JPY,146.65,ecb,2026-09-15
2022-10-12,KRW,1426.60,ecb,2026-09-15
2022-10-13,JPY,146.77,ecb,2026-09-15
2022-10-13,KRW,1430.03,ecb,2026-09-15
2022-10-14,JPY,147.81,ecb,2026-09-15
2022-10-14,KRW,1439.23,ecb,2026-09-15
2022-10-17,JPY,148.89,ecb,2026-09-15
2022-10-17,KRW,1436.91,ecb,2026-09-15
2022-10-18,JPY,149.11,ecb,2026-09-15
2022-10-18,KRW,1424.42,ecb,2026-09-15
2022-10-19,JPY,149.66,ecb,2026-09-15
2022-10-19,KRW,1430.10,ecb,2026-09-15
2022-10-20,JPY,149.82,ecb,2026-09-15
2022-10-20,KRW,1427.28,ecb,2026-09-15
2022-10-21,JPY,151.69,ecb,2026-09-15
2022-10-21,KRW,1443.29,ecb,2026-09-15
2022-10-24,JPY,148.98,ecb,2026-09-15
2022-10-24,KRW,1439.85,ecb,2026-09-15
2022-10-25,JPY,148.91,ecb,2026-09-15
2022-10-25,KRW,1437.48,ecb,2026-09-15
2022-10-26,JPY,146.98,ecb,2026-09-15
2022-10-26,KRW,1418.85,ecb,2026-09-15
2022-10-27,JPY,146.83,ecb,2026-09-15
2022-10-27,KRW,1423.30,ecb,2026-09-15
2022-10-28,JPY,147.51,ecb,2026-09-15
2022-10-28,KRW,1424.68,ecb,2026-09-15
2022-10-31,JPY,148.68,ecb,2026-09-15
2022-10-31,KRW,1428.40,ecb,2026-09-15
2022-11-01,JPY,147.13,ecb,2026-09-15
2022-11-01,KRW,1412.11,ecb,2026-09-15
2022-11-02,JPY,147.10,ecb,2026-09-15
2022-11-02,KRW,1415.03,ecb,2026-09-15
2022-11-03,JPY,148.24,ecb,2026-09-15
2022-11-03,KRW,1427.00,ecb,2026-09-15
2022-11-04,JPY,147.07,ecb,2026-09-15
2022-11-04,KRW,1415.82,ecb,2026-09-15
2022-11-07,JPY,146.28,ecb,2026-09-15
2022-11-07,KRW,1392.22,ecb,2026-09-15
2022-11-08,JPY,146.31,ecb,2026-09-15
2022-11-08,KRW,1378.49,ecb,2026-09-15
2022-11-09,JPY,146.25,ecb,2026-09-15
2022-11-09,KRW,1364.41,ecb,2026-09-15
2022-11-10,JPY,146.14,ecb,2026-09-15
2022-11-10,KRW,1380.31,ecb,2026-09-15
2022-11-11,JPY,139.59,ecb,2026-09-15
2022-11-11,KRW,1318.59,ecb,2026-09-15
2022-11-14,JPY,140.38,ecb,2026-09-15
2022-11-14,KRW,1326.99,ecb,2026-09-15
2022-11-15,JPY,139.22,ecb,2026-09-15
2022-11-15,KRW,1312.58,ecb,2026-09-15
2022-11-16,JPY,139.54,ecb,2026-09-15
2022-11-16,KRW,1323.57,ecb,2026-09-15
2022-11-17,JPY,140.32,ecb,2026-09-15
2022-11-17,KRW,1350.96,ecb,2026-09-15
2022-11-18,JPY,140.00,ecb,2026-09-15
2022-11-18,KRW,1339.98,ecb,2026-09-15
2022-11-21,JPY,141.84,ecb,2026-09-15
2022-11-21,KRW,1361.51,ecb,2026-09-15
2022-11-22,JPY,141.33,ecb,2026-09-15
2022-11-22,KRW,1355.54,ecb,2026-09-15
2022-11-23,JPY,141.16,ecb,2026-09-15
2022-11-23,KRW,1353.43,ecb,2026-09-15
2022-11-24,JPY,138.19,ecb,2026-09-15
2022-11-24,KRW,1327.46,ecb,2026-09-15
2022-11-25,JPY,139.39,ecb,2026-09-15
2022-11-25,KRW,1333.20,ecb,2026-09-15
2022-11-28,JPY,138.49,ecb,2026-09-15
2022-11-28,KRW,1334.76,ecb,2026-09-15
2022-11-29,JPY,138.30,ecb,2026-09-15
2022-11-29,KRW,1327.13,ecb,2026-09-15
2022-11-30,JPY,139.05,ecb,2026-09-15
2022-11-30,KRW,1315.67,ecb,2026-09-15
2022-12-01,JPY,136.29,ecb,2026-09-15
2022-12-01,KRW,1304.58,ecb,2026-09-15
2022-12-02,JPY,134.11,ecb,2026-09-15
2022-12-02,KRW,1296.90,ecb,2026-09-15
2022-12-05,JPY,135.14,ecb,2026-09-15
2022-12-05,KRW,1294.86,ecb,2026-09-15
2022-12-06,JPY,136.30,ecb,2026-09-15
2022-12-06,KRW,1318.36,ecb,2026-09-15
2022-12-07,JPY,137.18,ecb,2026-09-15
2022-12-07,KRW,1320.99,ecb,2026-09-15
2022-12-08,JPY,136.66,ecb,2026-09-15
2022-12-08,KRW,1318.62,ecb,2026-09-15
2022-12-09,JPY,135.71,ecb,2026-09-15
2022-12-09,KRW,1301.20,ecb,2026-09-15
2022-12-12,JPY,137.15,ecb,2026-09-15
2022-12-12,KRW,1304.61,ecb,2026-09-15
2022-12-13,JPY,137.36,ecb,2026-09-15
2022-12-13,KRW,1307.49,ecb,2026-09-15
2022-12-14,JPY,134.92,ecb,2026-09-15
2022-12-14,KRW,1295.89,ecb,2026-09-15
2022-12-15,JPY,136.59,ecb,2026-09-15
2022-12-15,KRW,1312.47,ecb,2026-09-15
2022-12-16,JPY,137.05,ecb,2026-09-15
2022-12-16,KRW,1308.69,ecb,2026-09-15
2022-12-19,JPY,136.49,ecb,2026-09-15
2022-12-19,KRW,1299.46,ecb,2026-09-15
2022-12-20,JPY,132.64,ecb,2026-09-15
2022-12-20,KRW,1286.66,ecb,2026-09-15
2022-12-21,JPY,131.90,ecb,2026-09-15
2022-12-21,KRW,1285.85,ecb,2026-09-15
2022-12-22,JPY,132.06,ecb,2026-09-15
2022-12-22,KRW,1280.68,ecb,2026-09-15
