yyyymm,period_type,imex,dimension,name,value_usd_k,retrieved_at
2023-03,FULL,E,item,컴퓨터주변기기,815049,2026-09-11
2023-03,D10,E,item,선박,155911,2026-09-11
2023-03,D20,E,item,선박,270295,2026-09-11
2023-03,FULL,E,item,선박,985497,2026-09-11
2023-04,D10,E,item,반도체,1769026,2026-09-11
2023-04,D20,E,item,반도체,4089065,2026-09-11
2023-04,FULL,E,item,반도체,6537687,2026-09-11
2023-04,D10,E,item,승용차,1511785,2026-09-11
2023-04,D20,E,item,승용차,3481387,2026-09-11
2023-04,FULL,E,item,승용차,5906031,2026-09-11
2023-04,D10,E,item,석유제품,1192991,2026-09-11
2023-04,D20,E,item,석유제품,2452238,2026-09-11
2023-04,FULL,E,item,석유제품,3703130,2026-09-11
2023-04,D10,E,item,철강제품,1031292,2026-09-11
2023-04,D20,E,item,철강제품,2711356,2026-09-11
2023-04,FULL,E,item,철강제품,4247108,2026-09-11
2023-04,D10,E,item,선박,631396,2026-09-11
2023-04,D20,E,item,선박,1335039,2026-09-11
2023-04,FULL,E,item,선박,1546174,2026-09-11
2023-04,D10,E,item,자동차부품,503252,2026-09-11
2023-04,D20,E,item,자동차부품,1238700,2026-09-11
2023-04,FULL,E,item,자동차부품,1856093,2026-09-11
2023-04,D10,E,item,무선통신기기,405876,2026-09-11
2023-04,D20,E,item,무선통신기기,919598,2026-09-11
2023-04,FULL,E,item,무선통신기기,1359188,2026-09-11
2023-04,D10,E,item,정밀기기,226753,2026-09-11
2023-04,D20,E,item,정밀기기,576752,2026-09-11
2023-04,FULL,E,item,정밀기기,861199,2026-09-11
2023-04,D10,E,item,가전제품,161414,2026-09-11
2023-04,D20,E,item,가전제품,416482,2026-09-11
2023-04,FULL,E,item,가전제품,615905,2026-09-11
2023-04,D10,E,item,컴퓨터주변기기,141998,2026-09-11
2023-04,D20,E,item,컴퓨터주변기기,359003,2026-09-11
2023-04,FULL,E,item,컴퓨터주변기기,559462,2026-09-11
2023-05,D10,E,item,반도체,1974307,2026-09-11
2023-05,D20,E,item,반도체,4257659,2026-09-11
2023-05,FULL,E,item,반도체,7550349,2026-09-11
2023-05,D10,E,item,석유제품,1418268,2026-09-11
2023-05,D20,E,item,석유제품,2941973,2026-09-11
2023-05,FULL,E,item,석유제품,4285583,2026-09-11
2023-05,D10,E,item,승용차,1342220,2026-09-11
2023-05,D20,E,item,승용차,3431893,2026-09-11
2023-05,FULL,E,item,승용차,5974136,2026-09-11
2023-05,D10,E,item,철강제품,1169887,2026-09-11
2023-05,D20,E,item,철강제품,2961393,2026-09-11
2023-05,FULL,E,item,철강제품,4700526,2026-09-11
2023-05,D10,E,item,자동차부품,545220,2026-09-11
2023-05,D20,E,item,자동차부품,1220186,2026-09-11
2023-05,FULL,E,item,자동차부품,1876797,2026-09-11
2023-05,D10,E,item,무선통신기기,466314,2026-09-11
2023-05,D20,E,item,무선통신기기,1031151,2026-09-11
2023-05,FULL,E,item,무선통신기기,1497770,2026-09-11
2023-05,D10,E,item,컴퓨터주변기기,296587,2026-09-11
2023-05,D20,E,item,컴퓨터주변기기,514521,2026-09-11
2023-05,FULL,E,item,컴퓨터주변기기,786864,2026-09-11
2023-05,D10,E,item,정밀기기,265564,2026-09-11
2023-05,D20,E,item,정밀기기,560059,2026-09-11
2023-05,FULL,E,item,정밀기기,881624,2026-09-11
2023-05,D10,E,item,가전제품,201327,2026-09-11
2023-05,D20,E,item,가전제품,442653,2026-09-11
2023-05,FULL,E,item,가전제품,656478,2026-09-11
2023-05,D10,E,item,선박,200479,2026-09-11
2023-05,D20,E,item,선박,461804,2026-09-11
2023-05,FULL,E,item,선박,937981,2026-09-11
2023-06,D10,E,item,반도체,2178188,2026-09-11
2023-06,D20,E,item,반도체,4861976,2026-09-11
2023-06,FULL,E,item,반도체,9057613,2026-09-11
2023-06,D10,E,item,승용차,1478929,2026-09-11
2023-06,D20,E,item,승용차,3363760,2026-09-11
2023-06,FULL,E,item,승용차,5988307,2026-09-11
2023-06,D10,E,item,석유제품,1250739,2026-09-11
2023-06,D20,E,item,석유제품,2381625,2026-09-11
2023-06,FULL,E,item,석유제품,3380451,2026-09-11
2023-06,D10,E,item,철강제품,1113922,2026-09-11
2023-06,D20,E,item,철강제품,2579252,2026-09-11
2023-06,FULL,E,item,철강제품,4632836,2026-09-11
2023-06,D10,E,item,선박,1064070,2026-09-11
2023-06,D20,E,item,선박,1800388,2026-09-11
2023-06,FULL,E,item,선박,2431547,2026-09-11
2023-06,D10,E,item,자동차부품,578387,2026-09-11
2023-06,D20,E,item,자동차부품,1186913,2026-09-11
2023-06,FULL,E,item,자동차부품,1916500,2026-09-11
2023-06,D10,E,item,무선통신기기,523711,2026-09-11
2023-06,D20,E,item,무선통신기기,977568,2026-09-11
2023-06,FULL,E,item,무선통신기기,1381129,2026-09-11
2023-06,D10,E,item,정밀기기,264535,2026-09-11
2023-06,D20,E,item,정밀기기,555330,2026-09-11
2023-06,FULL,E,item,정밀기기,911013,2026-09-11
2023-06,D10,E,item,컴퓨터주변기기,222252,2026-09-11
2023-06,D20,E,item,컴퓨터주변기기,478353,2026-09-11
2023-06,FULL,E,item,컴퓨터주변기기,825165,2026-09-11
2023-06,D10,E,item,가전제품,169089,2026-09-11
2023-06,D20,E,item,가전제품,468620,2026-09-11
2023-06,FULL,E,item,가전제품,717105,2026-09-11
2023-07,D10,E,item,반도체,1827212,2026-09-11
2023-07,D20,E,item,반도체,4303084,2026-09-11
2023-07,FULL,E,item,반도체,7603652,2026-09-11
2023-07,D10,E,item,승용차,1448399,2026-09-11
2023-07,D20,E,item,승용차,3430773,2026-09-11
2023-07,FULL,E,item,승용차,5678889,2026-09-11
2023-07,D10,E,item,석유제품,1020014,2026-09-11
2023-07,D20,E,item,석유제품,2387796,2026-09-11
2023-07,FULL,E,item,석유제품,3908575,2026-09-11
2023-07,D10,E,item,철강제품,1008140,2026-09-11
2023-07,D20,E,item,철강제품,2426893,2026-09-11
2023-07,FULL,E,item,철강제품,4099313,2026-09-11
2023-07,D10,E,item,선박,605949,2026-09-11
2023-07,D20,E,item,선박,1036848,2026-09-11
2023-07,FULL,E,item,선박,1601409,2026-09-11
2023-07,D10,E,item,자동차부품,523564,2026-09-11
2023-07,D20,E,item,자동차부품,1258253,2026-09-11
2023-07,FULL,E,item,자동차부품,1974101,2026-09-11
2023-07,D10,E,item,무선통신기기,444313,2026-09-11
2023-07,D20,E,item,무선통신기기,987246,2026-09-11
2023-07,FULL,E,item,무선통신기기,1656773,2026-09-11
2023-07,D10,E,item,컴퓨터주변기기,291553,2026-09-11
2023-07,D20,E,item,컴퓨터주변기기,601739,2026-09-11
2023-07,FULL,E,item,컴퓨터주변기기,821915,2026-09-11
2023-07,D10,E,item,정밀기기,240046,2026-09-11
2023-07,D20,E,item,정밀기기,583609,2026-09-11
2023-07,FULL,E,item,정밀기기,903234,2026-09-11
2023-07,D10,E,item,가전제품,171420,2026-09-11
2023-07,D20,E,item,가전제품,452156,2026-09-11
2023-07,FULL,E,item,가전제품,753441,2026-09-11
2022-08,D10,I,total,TOTAL,23348972,2026-09-11
2022-08,D20,I,total,TOTAL,43578684,2026-09-11
2022-08,FULL,I,total,TOTAL,66027733,2026-09-11
2022-09,D10,I,total,TOTAL,18599862,2026-09-11
2022-09,D20,I,total,TOTAL,37015079,2026-09-11
2022-09,FULL,I,total,TOTAL,61012837,2026-09-11
2022-10,D10,I,total,TOTAL,15615812,2026-09-11
2022-10,D20,I,total,TOTAL,37346779,2026-09-11
2022-10,FULL,I,total,TOTAL,59167185,2026-09-11
2022-11,D10,I,total,TOTAL,19743606,2026-09-11
2022-11,D20,I,total,TOTAL,37527036,2026-09-11
2022-11,FULL,I,total,TOTAL,58847655,2026-09-11
2022-12,D10,I,total,TOTAL,20297462,2026-09-11
2022-12,D20,I,total,TOTAL,39941875,2026-09-11
2022-12,FULL,I,total,TOTAL,59623062,2026-09-11
2023-01,D10,I,total,TOTAL,20130610,2026-09-11
2023-01,D20,I,total,TOTAL,43949168,2026-09-11
2023-01,FULL,I,total,TOTAL,59037259,2026-09-11
2023-02,D10,I,total,TOTAL,22567423,2026-09-11
2023-02,D20,I,total,TOTAL,39533493,2026-09-11
2023-02,FULL,I,total,TOTAL,55370498,2026-09-11
2023-03,D10,I,total,TOTAL,20741117,2026-09-11
2023-03,D20,I,total,TOTAL,37168722,2026-09-11
2023-03,FULL,I,total,TOTAL,59635920,2026-09-11
2023-04,D10,I,total,TOTAL,17413626,2026-09-11
2023-04,D20,I,total,TOTAL,36261332,2026-09-11
2023-04,FULL,I,total,TOTAL,51940137,2026-09-11
2023-05,D10,I,total,TOTAL,18608265,2026-09-11
2023-05,D20,I,total,TOTAL,36645354,2026-09-11
2023-05,FULL,I,total,TOTAL,54251194,2026-09-11
2023-06,D10,I,total,TOTAL,16644352,2026-09-11
2023-06,D20,I,total,TOTAL,34450474,2026-09-11
2023-06,FULL,I,total,TOTAL,53055480,2026-09-11
2023-07,D10,I,total,TOTAL,15544524,2026-09-11
2023-07,D20,I,total,TOTAL,32588816,2026-09-11
2023-07,FULL,I,total,TOTAL,48738114,2026-09-11
2022-08,D10,I,item,원유,3293369,2026-09-11
2022-08,D20,I,item,원유,7232049,2026-09-11
2022-08,FULL,I,item,원유,10538860,2026-09-11
2022-08,D10,I,item,반도체,2586786,2026-09-11
2022-08,D20,I,item,반도체,4515188,2026-09-11
2022-08,FULL,I,item,반도체,6826134,2026-09-11
2022-08,D10,I,item,가스,1876164,2026-09-11
2022-08,D20,I,item,가스,3090911,2026-09-11
2022-08,FULL,I,item,가스,5000413,2026-09-11
2022-08,D10,I,item,석탄,1012514,2026-09-11
2022-08,D20,I,item,석탄,2136318,2026-09-11
2022-08,FULL,I,item,석탄,2959394,2026-09-11
2022-08,D10,I,item,석유제품,864214,2026-09-11
2022-08,D20,I,item,석유제품,1695607,2026-09-11
2022-08,FULL,I,item,석유제품,2276840,2026-09-11
2022-08,D10,I,item,기계류,815223,2026-09-11
2022-08,D20,I,item,기계류,1535389,2026-09-11
2022-08,FULL,I,item,기계류,2506799,2026-09-11
2022-08,D10,I,item,반도체제조용장비,654352,2026-09-11
2022-08,D20,I,item,반도체제조용장비,1130335,2026-09-11
2022-08,FULL,I,item,반도체제조용장비,1796918,2026-09-11
2022-08,D10,I,item,승용차,603530,2026-09-11
2022-08,D20,I,item,승용차,1109138,2026-09-11
2022-08,FULL,I,item,승용차,1531793,2026-09-11
2022-08,D10,I,item,정밀기기,530212,2026-09-11
2022-08,D20,I,item,정밀기기,942053,2026-09-11
2022-08,FULL,I,item,정밀기기,1469753,2026-09-11
2022-08,D10,I,item,무선통신기기,364178,2026-09-11
2022-08,D20,I,item,무선통신기기,804737,2026-09-11
2022-08,FULL,I,item,무선통신기기,1297859,2026-09-11
2022-09,D10,I,item,원유,3272923,2026-09-11
2022-09,D20,I,item,원유,5325613,2026-09-11
2022-09,FULL,I,item,원유,8962679,2026-09-11
2022-09,D10,I,item,가스,2141373,2026-09-11
2022-09,D20,I,item,가스,3863405,2026-09-11
2022-09,FULL,I,item,가스,6652106,2026-09-11
2022-09,D10,I,item,반도체,1812529,2026-09-11
2022-09,D20,I,item,반도체,4069897,2026-09-11
2022-09,FULL,I,item,반도체,6687695,2026-09-11
2022-09,D10,I,item,석유제품,765059,2026-09-11
2022-09,D20,I,item,석유제품,1277389,2026-09-11
2022-09,FULL,I,item,석유제품,1862758,2026-09-11
2022-09,D10,I,item,석탄,638225,2026-09-11
2022-09,D20,I,item,석탄,1296246,2026-09-11
2022-09,FULL,I,item,석탄,2147597,2026-09-11
2022-09,D10,I,item,기계류,599236,2026-09-11
2022-09,D20,I,item,기계류,1293280,2026-09-11
2022-09,FULL,I,item,기계류,2108238,2026-09-11
2022-09,D10,I,item,정밀기기,423661,2026-09-11
2022-09,D20,I,item,정밀기기,868805,2026-09-11
2022-09,FULL,I,item,정밀기기,1373453,2026-09-11
2022-09,D10,I,item,반도체제조용장비,345881,2026-09-11
2022-09,D20,I,item,반도체제조용장비,771961,2026-09-11
2022-09,FULL,I,item,반도체제조용장비,1496799,2026-09-11
2022-09,D10,I,item,승용차,344795,2026-09-11
2022-09,D20,I,item,승용차,675297,2026-09-11
2022-09,FULL,I,item,승용차,1051436,2026-09-11
2022-09,D10,I,item,무선통신기기,239644,2026-09-11
2022-09,D20,I,item,무선통신기기,516406,2026-09-11
2022-09,FULL,I,item,무선통신기기,914211,2026-09-11
2022-10,D10,I,item,원유,2632271,2026-09-11
2022-10,D20,I,item,원유,4767068,2026-09-11
2022-10,FULL,I,item,원유,8045414,2026-09-11
2022-10,D10,I,item,반도체,1707207,2026-09-11
2022-10,D20,I,item,반도체,4327958,2026-09-11
2022-10,FULL,I,item,반도체,6712539,2026-09-11
2022-10,D10,I,item,가스,1013543,2026-09-11
2022-10,D20,I,item,가스,2792424,2026-09-11
2022-10,FULL,I,item,가스,5593133,2026-09-11
2022-10,D10,I,item,무선통신기기,779630,2026-09-11
2022-10,D20,I,item,무선통신기기,1348540,2026-09-11
2022-10,FULL,I,item,무선통신기기,1935496,2026-09-11
2022-10,D10,I,item,석유제품,765080,2026-09-11
2022-10,D20,I,item,석유제품,1295136,2026-09-11
2022-10,FULL,I,item,석유제품,1864935,2026-09-11
2022-10,D10,I,item,기계류,573880,2026-09-11
2022-10,D20,I,item,기계류,1536671,2026-09-11
2022-10,FULL,I,item,기계류,2238267,2026-09-11
2022-10,D10,I,item,반도체제조용장비,555188,2026-09-11
2022-10,D20,I,item,반도체제조용장비,1041289,2026-09-11
2022-10,FULL,I,item,반도체제조용장비,1567977,2026-09-11
2022-10,D10,I,item,석탄,486985,2026-09-11
2022-10,D20,I,item,석탄,1032679,2026-09-11
2022-10,FULL,I,item,석탄,1875524,2026-09-11
2022-10,D10,I,item,정밀기기,357810,2026-09-11
2022-10,D20,I,item,정밀기기,911892,2026-09-11
2022-10,FULL,I,item,정밀기기,1350907,2026-09-11
2022-10,D10,I,item,승용차,344295,2026-09-11
2022-10,D20,I,item,승용차,733455,2026-09-11
2022-10,FULL,I,item,승용차,1231743,2026-09-11
2022-11,D10,I,item,원유,2555302,2026-09-11
2022-11,D20,I,item,원유,5518787,2026-09-11
2022-11,FULL,I,item,원유,8064708,2026-09-11
2022-11,D10,I,item,반도체,2101889,2026-09-11
2022-11,D20,I,item,반도체,3739431,2026-09-11
2022-11,FULL,I,item,반도체,7036909,2026-09-11
2022-11,D10,I,item,가스,1253273,2026-09-11
2022-11,D20,I,item,가스,2970269,2026-09-11
2022-11,FULL,I,item,가스,5249205,2026-09-11
2022-11,D10,I,item,기계류,784907,2026-09-11
2022-11,D20,I,item,기계류,1637260,2026-09-11
2022-11,FULL,I,item,기계류,2495937,2026-09-11
2022-11,D10,I,item,석유제품,705803,2026-09-11
2022-11,D20,I,item,석유제품,1281619,2026-09-11
2022-11,FULL,I,item,석유제품,2027795,2026-09-11
2022-11,D10,I,item,석탄,678835,2026-09-11
2022-11,D20,I,item,석탄,1313313,2026-09-11
2022-11,FULL,I,item,석탄,2143012,2026-09-11
2022-11,D10,I,item,반도체제조용장비,671897,2026-09-11
2022-11,D20,I,item,반도체제조용장비,1205092,2026-09-11
2022-11,FULL,I,item,반도체제조용장비,1831720,2026-09-11
2022-11,D10,I,item,승용차,645250,2026-09-11
2022-11,D20,I,item,승용차,1195862,2026-09-11
2022-11,FULL,I,item,승용차,1613579,2026-09-11
2022-11,D10,I,item,정밀기기,495915,2026-09-11
2022-11,D20,I,item,정밀기기,890353,2026-09-11
2022-11,FULL,I,item,정밀기기,1345171,2026-09-11
2022-11,D10,I,item,무선통신기기,260883,2026-09-11
2022-11,D20,I,item,무선통신기기,487202,2026-09-11
2022-11,FULL,I,item,무선통신기기,755474,2026-09-11
2022-12,D10,I,item,원유,3321303,2026-09-11
2022-12,D20,I,item,원유,5519379,2026-09-11
2022-12,FULL,I,item,원유,8285381,2026-09-11
2022-12,D10,I,item,가스,2170225,2026-09-11
2022-12,D20,I,item,가스,4487397,2026-09-11
2022-12,FULL,I,item,가스,6211213,2026-09-11
2022-12,D10,I,item,반도체,2023702,2026-09-11
2022-12,D20,I,item,반도체,3772367,2026-09-11
2022-12,FULL,I,item,반도체,5846012,2026-09-11
2022-12,D10,I,item,석유제품,809551,2026-09-11
2022-12,D20,I,item,석유제품,1328618,2026-09-11
2022-12,FULL,I,item,석유제품,1956375,2026-09-11
2022-12,D10,I,item,반도체제조용장비,760439,2026-09-11
2022-12,D20,I,item,반도체제조용장비,1599537,2026-09-11
2022-12,FULL,I,item,반도체제조용장비,2723546,2026-09-11
2022-12,D10,I,item,기계류,718458,2026-09-11
2022-12,D20,I,item,기계류,1589598,2026-09-11
2022-12,FULL,I,item,기계류,2370188,2026-09-11
2022-12,D10,I,item,석탄,675633,2026-09-11
2022-12,D20,I,item,석탄,1303439,2026-09-11
2022-12,FULL,I,item,석탄,2213289,2026-09-11
2022-12,D10,I,item,정밀기기,510022,2026-09-11
2022-12,D20,I,item,정밀기기,987631,2026-09-11
2022-12,FULL,I,item,정밀기기,1447895,2026-09-11
2022-12,D10,I,item,승용차,384414,2026-09-11
2022-12,D20,I,item,승용차,813248,2026-09-11
2022-12,FULL,I,item,승용차,1208268,2026-09-11
2022-12,D10,I,item,무선통신기기,263118,2026-09-11
2022-12,D20,I,item,무선통신기기,491791,2026-09-11
2022-12,FULL,I,item,무선통신기기,701555,2026-09-11
2023-01,D10,I,item,원유,2142667,2026-09-11
2023-01,D20,I,item,원유,5410842,2026-09-11
2023-01,FULL,I,item,원유,6971293,2026-09-11
2023-01,D10,I,item,반도체,2087022,2026-09-11
2023-01,D20,I,item,반도체,4051680,2026-09-11
2023-01,FULL,I,item,반도체,5291797,2026-09-11
2023-01,D10,I,item,가스,2052898,2026-09-11
2023-01,D20,I,item,가스,4564902,2026-09-11
2023-01,FULL,I,item,가스,6739003,2026-09-11
2023-01,D10,I,item,기계류,796876,2026-09-11
2023-01,D20,I,item,기계류,1591538,2026-09-11
2023-01,FULL,I,item,기계류,2359990,2026-09-11
2023-01,D10,I,item,석탄,791246,2026-09-11
2023-01,D20,I,item,석탄,1741451,2026-09-11
2023-01,FULL,I,item,석탄,2078458,2026-09-11
2023-01,D10,I,item,석유제품,757897,2026-09-11
2023-01,D20,I,item,석유제품,1759543,2026-09-11
2023-01,FULL,I,item,석유제품,1965017,2026-09-11
2023-01,D10,I,item,반도체제조용장비,569985,2026-09-11
2023-01,D20,I,item,반도체제조용장비,1216188,2026-09-11
2023-01,FULL,I,item,반도체제조용장비,1778313,2026-09-11
2023-01,D10,I,item,무선통신기기,563171,2026-09-11
2023-01,D20,I,item,무선통신기기,1086573,2026-09-11
2023-01,FULL,I,item,무선통신기기,1306786,2026-09-11
2023-01,D10,I,item,정밀기기,434115,2026-09-11
2023-01,D20,I,item,정밀기기,929359,2026-09-11
2023-01,FULL,I,item,정밀기기,1284870,2026-09-11
2023-01,D10,I,item,승용차,338575,2026-09-11
2023-01,D20,I,item,승용차,965142,2026-09-11
2023-01,FULL,I,item,승용차,1300644,2026-09-11
2023-02,D10,I,item,원유,3462983,2026-09-11
2023-02,D20,I,item,원유,5393025,2026-09-11
2023-02,FULL,I,item,원유,7252843,2026-09-11
2023-02,D10,I,item,가스,2263116,2026-09-11
2023-02,D20,I,item,가스,3887917,2026-09-11
2023-02,FULL,I,item,가스,6112215,2026-09-11
2023-02,D10,I,item,반도체,2092813,2026-09-11
2023-02,D20,I,item,반도체,3720577,2026-09-11
2023-02,FULL,I,item,반도체,5031649,2026-09-11
2023-02,D10,I,item,석유제품,1041821,2026-09-11
2023-02,D20,I,item,석유제품,1683781,2026-09-11
2023-02,FULL,I,item,석유제품,2173340,2026-09-11
2023-02,D10,I,item,석탄,872310,2026-09-11
2023-02,D20,I,item,석탄,1329139,2026-09-11
2023-02,FULL,I,item,석탄,1876936,2026-09-11
2023-02,D10,I,item,기계류,847030,2026-09-11
2023-02,D20,I,item,기계류,1614719,2026-09-11
2023-02,FULL,I,item,기계류,2359705,2026-09-11
2023-02,D10,I,item,반도체제조용장비,576959,2026-09-11
2023-02,D20,I,item,반도체제조용장비,1177070,2026-09-11
2023-02,FULL,I,item,반도체제조용장비,1482921,2026-09-11
2023-02,D10,I,item,승용차,471771,2026-09-11
2023-02,D20,I,item,승용차,806898,2026-09-11
2023-02,FULL,I,item,승용차,1144141,2026-09-11
2023-02,D10,I,item,정밀기기,438940,2026-09-11
2023-02,D20,I,item,정밀기기,828584,2026-09-11
2023-02,FULL,I,item,정밀기기,1154096,2026-09-11
2023-02,D10,I,item,무선통신기기,310275,2026-09-11
2023-02,D20,I,item,무선통신기기,614205,2026-09-11
2023-02,FULL,I,item,무선통신기기,815795,2026-09-11
2023-03,D10,I,item,원유,2481379,2026-09-11
